@relation 'testbw-weka.filters.unsupervised.attribute.Remove-R2-4,13-22-weka.filters.unsupervised.attribute.NumericToNominal-Rlast'

@attribute Unixtime numeric
@attribute 'Wirkleistung t-7' numeric
@attribute 'Wirkleistung t-6' numeric
@attribute 'Wirkleistung t-5' numeric
@attribute 'Wirkleistung t-4' numeric
@attribute 'Wirkleistung t-3' numeric
@attribute 'Wirkleistung t-2' numeric
@attribute 'Wirkleistung t-1' numeric
@attribute 'Wirkleistung t+0' numeric
@attribute Klasse {0,1,2,3,4,5}

@data
1382293341,90,86,6,6,6,6,6,88,1
1382293342,86,6,6,6,6,6,88,138,1
1382293343,6,6,6,6,6,88,138,122,1
1382293344,6,6,6,6,88,138,122,122,1
1382293345,6,6,6,88,138,122,122,104,1
1382293346,6,6,88,138,122,122,104,98,1
1382293347,6,88,138,122,122,104,98,98,1
1382293348,88,138,122,122,104,98,98,98,1
1382293349,138,122,122,104,98,98,98,106,1
1382293350,122,122,104,98,98,98,106,100,1
1382293351,122,104,98,98,98,106,100,6,1
1382293352,104,98,98,98,106,100,6,6,1
1382293353,98,98,98,106,100,6,6,6,1
1382293354,98,98,106,100,6,6,6,6,1
1382293355,98,106,100,6,6,6,6,6,1
1382293356,106,100,6,6,6,6,6,98,1
1382293357,100,6,6,6,6,6,98,98,1
1382293358,6,6,6,6,6,98,98,98,1
1382293359,6,6,6,6,98,98,98,98,1
1382293360,6,6,6,98,98,98,98,98,1
1382293361,6,6,98,98,98,98,98,98,1
1382293362,6,98,98,98,98,98,98,106,1
1382293363,98,98,98,98,98,98,106,94,1
1382293364,98,98,98,98,98,106,94,102,1
1382293365,98,98,98,98,106,94,102,8,1
1382293366,98,98,98,106,94,102,8,8,1
1382293367,98,98,106,94,102,8,8,8,1
1382293368,98,106,94,102,8,8,8,8,1
1382293369,106,94,102,8,8,8,8,8,1
1382293370,94,102,8,8,8,8,8,138,1
1382293371,102,8,8,8,8,8,138,84,1
1382293372,8,8,8,8,8,138,84,84,1
1382293373,8,8,8,8,138,84,84,96,1
1382293374,8,8,8,138,84,84,96,110,1
1382293375,8,8,138,84,84,96,110,88,1
1382293376,8,138,84,84,96,110,88,100,1
1382293377,138,84,84,96,110,88,100,82,1
1382293378,84,84,96,110,88,100,82,82,1
1382293379,84,96,110,88,100,82,82,82,1
1382293380,96,110,88,100,82,82,82,6,1
1382293381,110,88,100,82,82,82,6,6,1
1382293382,88,100,82,82,82,6,6,6,1
1382293383,100,82,82,82,6,6,6,6,1
1382293384,82,82,82,6,6,6,6,6,1
1382293385,82,82,6,6,6,6,6,116,1
1382293386,82,6,6,6,6,6,116,100,1
1382293387,6,6,6,6,6,116,100,110,1
1382293388,6,6,6,6,116,100,110,118,1
1382293389,6,6,6,116,100,110,118,112,1
1382293390,6,6,116,100,110,118,112,112,1
1382293391,6,116,100,110,118,112,112,102,1
1382293392,116,100,110,118,112,112,102,114,1
1382293393,100,110,118,112,112,102,114,108,1
1382293394,110,118,112,112,102,114,108,6,1
1382293395,118,112,112,102,114,108,6,6,1
1382293396,112,112,102,114,108,6,6,6,1
1382293397,112,102,114,108,6,6,6,6,1
1382293398,102,114,108,6,6,6,6,6,1
1382293399,114,108,6,6,6,6,6,112,1
1382293400,108,6,6,6,6,6,112,94,1
1382293401,6,6,6,6,6,112,94,102,1
1382293402,6,6,6,6,112,94,102,102,1
1382293403,6,6,6,112,94,102,102,102,1
1382293404,6,6,112,94,102,102,102,102,1
1382293405,6,112,94,102,102,102,102,104,1
1382293406,112,94,102,102,102,102,104,104,1
1382293407,94,102,102,102,102,104,104,94,1
1382293408,102,102,102,102,104,104,94,94,1
1382293409,102,102,102,104,104,94,94,6,1
1382293410,102,102,104,104,94,94,6,6,1
1382293411,102,104,104,94,94,6,6,6,1
1382293412,104,104,94,94,6,6,6,6,1
1382293413,104,94,94,6,6,6,6,100,1
1382293414,94,94,6,6,6,6,100,100,1
1382293415,94,6,6,6,6,100,100,92,1
1382293416,6,6,6,6,100,100,92,82,1
1382293417,6,6,6,100,100,92,82,82,1
1382293418,6,6,100,100,92,82,82,116,1
1382293419,6,100,100,92,82,82,116,86,1
1382293420,100,100,92,82,82,116,86,86,1
1382293421,100,92,82,82,116,86,86,98,1
1382293422,92,82,82,116,86,86,98,98,1
1382293423,82,82,116,86,86,98,98,6,1
1382293424,82,116,86,86,98,98,6,6,1
1382293425,116,86,86,98,98,6,6,6,1
1382293426,86,86,98,98,6,6,6,6,1
1382293427,86,98,98,6,6,6,6,18,1
1382293428,98,98,6,6,6,6,18,70,1
1382293429,98,6,6,6,6,18,70,86,1
1382293430,6,6,6,6,18,70,86,100,1
1382293431,6,6,6,18,70,86,100,100,1
1382293432,6,6,18,70,86,100,100,92,1
1382293433,6,18,70,86,100,100,92,92,1
1382293434,18,70,86,100,100,92,92,110,1
1382293435,70,86,100,100,92,92,110,116,1
1382293436,86,100,100,92,92,110,116,108,1
1382293437,100,100,92,92,110,116,108,100,1
1382293438,100,92,92,110,116,108,100,6,1
1382293439,92,92,110,116,108,100,6,6,1
1382293440,92,110,116,108,100,6,6,6,1
1382293441,110,116,108,100,6,6,6,6,1
1382293442,116,108,100,6,6,6,6,6,1
1382293443,108,100,6,6,6,6,6,82,1
1382293444,100,6,6,6,6,6,82,102,1
1382293445,6,6,6,6,6,82,102,62,1
1382293446,6,6,6,6,82,102,62,62,1
1382293447,6,6,6,82,102,62,62,92,1
1382293448,6,6,82,102,62,62,92,92,1
1382293449,6,82,102,62,62,92,92,100,1
1382293450,82,102,62,62,92,92,100,94,1
1382293451,102,62,62,92,92,100,94,94,1
1382293452,62,62,92,92,100,94,94,94,1
1382293453,62,92,92,100,94,94,94,6,1
1382293454,92,92,100,94,94,94,6,6,1
1382293455,92,100,94,94,94,6,6,6,1
1382293456,100,94,94,94,6,6,6,6,1
1382293457,94,94,94,6,6,6,6,6,1
1382293458,94,94,6,6,6,6,6,86,1
1382293459,94,6,6,6,6,6,86,110,1
1382293460,6,6,6,6,6,86,110,110,1
1382293461,6,6,6,6,86,110,110,128,1
1382293462,6,6,6,86,110,110,128,120,1
1382293463,6,6,86,110,110,128,120,120,1
1382293464,6,86,110,110,128,120,120,110,1
1382293465,86,110,110,128,120,120,110,110,1
1382293466,110,110,128,120,120,110,110,110,1
1382293467,110,128,120,120,110,110,110,6,1
1382293468,128,120,120,110,110,110,6,6,1
1382293469,120,120,110,110,110,6,6,6,1
1382293470,120,110,110,110,6,6,6,6,1
1382293471,110,110,110,6,6,6,6,208,1
1382293472,110,110,6,6,6,6,208,70,1
1382293473,110,6,6,6,6,208,70,84,1
1382293474,6,6,6,6,208,70,84,106,1
1382293475,6,6,6,208,70,84,106,106,1
1382293476,6,6,208,70,84,106,106,78,1
1382293477,6,208,70,84,106,106,78,104,1
1382293478,208,70,84,106,106,78,104,104,1
1382293479,70,84,106,106,78,104,104,86,1
1382293480,84,106,106,78,104,104,86,100,1
1382293481,106,106,78,104,104,86,100,6,1
1382293482,106,78,104,104,86,100,6,6,1
1382293483,78,104,104,86,100,6,6,6,1
1382293484,104,104,86,100,6,6,6,6,1
1382293485,104,86,100,6,6,6,6,6,1
1382293486,86,100,6,6,6,6,6,288,1
1382293487,100,6,6,6,6,6,288,106,1
1382293488,6,6,6,6,6,288,106,106,1
1382293489,6,6,6,6,288,106,106,106,1
1382293490,6,6,6,288,106,106,106,106,1
1382293491,6,6,288,106,106,106,106,122,1
1382293492,6,288,106,106,106,106,122,128,1
1382293493,288,106,106,106,106,122,128,104,1
1382293494,106,106,106,106,122,128,104,116,1
1382293495,106,106,106,122,128,104,116,110,1
1382293496,106,106,122,128,104,116,110,110,1
1382293497,106,122,128,104,116,110,110,6,1
1382293498,122,128,104,116,110,110,6,6,1
1382293499,128,104,116,110,110,6,6,6,1
1382293500,104,116,110,110,6,6,6,292,1
1382293501,116,110,110,6,6,6,292,88,1
1382293502,110,110,6,6,6,292,88,88,1
1382293503,110,6,6,6,292,88,88,88,1
1382293504,6,6,6,292,88,88,88,114,1
1382293505,6,6,292,88,88,88,114,102,1
1382293506,6,292,88,88,88,114,102,102,1
1382293507,292,88,88,88,114,102,102,92,1
1382293508,88,88,88,114,102,102,92,98,1
1382293509,88,88,114,102,102,92,98,98,1
1382293510,88,114,102,102,92,98,98,98,1
1382293511,114,102,102,92,98,98,98,6,1
1382293512,102,102,92,98,98,98,6,6,1
1382293513,102,92,98,98,98,6,6,6,1
1382293514,92,98,98,98,6,6,6,6,1
1382293515,98,98,98,6,6,6,6,190,1
1382293516,98,98,6,6,6,6,190,86,1
1382293517,98,6,6,6,6,190,86,100,1
1382293518,6,6,6,6,190,86,100,80,1
1382293519,6,6,6,190,86,100,80,46,1
1382293520,6,6,190,86,100,80,46,46,1
1382293521,6,190,86,100,80,46,46,98,1
1382293522,190,86,100,80,46,46,98,110,1
1382293523,86,100,80,46,46,98,110,100,1
1382293524,100,80,46,46,98,110,100,110,1
1382293525,80,46,46,98,110,100,110,6,1
1382293526,46,46,98,110,100,110,6,6,1
1382293527,46,98,110,100,110,6,6,6,1
1382293528,98,110,100,110,6,6,6,6,1
1382293529,110,100,110,6,6,6,6,168,1
1382293530,100,110,6,6,6,6,168,82,1
1382293531,110,6,6,6,6,168,82,102,1
1382293532,6,6,6,6,168,82,102,118,1
1382293533,6,6,6,168,82,102,118,118,1
1382293534,6,6,168,82,102,118,118,96,1
1382293535,6,168,82,102,118,118,96,90,1
1382293536,168,82,102,118,118,96,90,100,1
1382293537,82,102,118,118,96,90,100,100,1
1382293538,102,118,118,96,90,100,100,94,1
1382293539,118,118,96,90,100,100,94,6,1
1382293540,118,96,90,100,100,94,6,6,1
1382293541,96,90,100,100,94,6,6,6,1
1382293542,90,100,100,94,6,6,6,6,1
1382293543,100,100,94,6,6,6,6,6,1
1382293544,100,94,6,6,6,6,6,246,1
1382293545,94,6,6,6,6,6,246,88,1
1382293546,6,6,6,6,6,246,88,88,1
1382293547,6,6,6,6,246,88,88,88,1
1382293548,6,6,6,246,88,88,88,88,1
1382293549,6,6,246,88,88,88,88,88,1
1382293550,6,246,88,88,88,88,88,116,1
1382293551,246,88,88,88,88,88,116,116,1
1382293552,88,88,88,88,88,116,116,114,1
1382293553,88,88,88,88,116,116,114,114,1
1382293554,88,88,88,116,116,114,114,106,1
1382293555,88,88,116,116,114,114,106,6,1
1382293556,88,116,116,114,114,106,6,6,1
1382293557,116,116,114,114,106,6,6,6,1
1382293558,116,114,114,106,6,6,6,68,1
1382293559,114,114,106,6,6,6,68,88,1
1382293560,114,106,6,6,6,68,88,88,1
1382293561,106,6,6,6,68,88,88,66,1
1382293562,6,6,6,68,88,88,66,66,1
1382293563,6,6,68,88,88,66,66,82,1
1382293564,6,68,88,88,66,66,82,112,1
1382293565,68,88,88,66,66,82,112,112,1
1382293566,88,88,66,66,82,112,112,102,1
1382293567,88,66,66,82,112,112,102,102,1
1382293568,66,66,82,112,112,102,102,102,1
1382293569,66,82,112,112,102,102,102,112,1
1382293570,82,112,112,102,102,102,112,6,1
1382293571,112,112,102,102,102,112,6,6,1
1382293572,112,102,102,102,112,6,6,6,1
1382293573,102,102,102,112,6,6,6,6,1
1382293574,102,102,112,6,6,6,6,6,1
1382293575,102,112,6,6,6,6,6,92,1
1382293576,112,6,6,6,6,6,92,92,1
1382293577,6,6,6,6,6,92,92,106,1
1382293578,6,6,6,6,92,92,106,90,1
1382293579,6,6,6,92,92,106,90,100,1
1382293580,6,6,92,92,106,90,100,100,1
1382293581,6,92,92,106,90,100,100,100,1
1382293582,92,92,106,90,100,100,100,100,1
1382293583,92,106,90,100,100,100,100,100,1
1382293584,106,90,100,100,100,100,100,6,1
1382293585,90,100,100,100,100,100,6,6,1
1382293586,100,100,100,100,100,6,6,6,1
1382293587,100,100,100,100,6,6,6,6,1
1382293588,100,100,100,6,6,6,6,6,1
1382293589,100,100,6,6,6,6,6,90,1
1382293590,100,6,6,6,6,6,90,90,1
1382293591,6,6,6,6,6,90,90,102,1
1382293592,6,6,6,6,90,90,102,102,1
1382293593,6,6,6,90,90,102,102,120,1
1382293594,6,6,90,90,102,102,120,128,1
1382293595,6,90,90,102,102,120,128,110,1
1382293596,90,90,102,102,120,128,110,94,1
1382293597,90,102,102,120,128,110,94,94,1
1382293598,102,102,120,128,110,94,94,6,1
1382293599,102,120,128,110,94,94,6,6,1
1382293600,120,128,110,94,94,6,6,6,1
1382293601,128,110,94,94,6,6,6,6,1
1382293602,110,94,94,6,6,6,6,6,1
1382293603,94,94,6,6,6,6,6,104,1
1382293604,94,6,6,6,6,6,104,104,1
1382293605,6,6,6,6,6,104,104,96,1
1382293606,6,6,6,6,104,104,96,102,1
1382293607,6,6,6,104,104,96,102,122,1
1382293608,6,6,104,104,96,102,122,102,1
1382293609,6,104,104,96,102,122,102,110,1
1382293610,104,104,96,102,122,102,110,96,1
1382293611,104,96,102,122,102,110,96,96,1
1382293612,96,102,122,102,110,96,96,96,1
1382293613,102,122,102,110,96,96,96,6,1
1382293614,122,102,110,96,96,96,6,6,1
1382293615,102,110,96,96,96,6,6,6,1
1382293616,110,96,96,96,6,6,6,20,1
1382293617,96,96,96,6,6,6,20,20,1
1382293618,96,96,6,6,6,20,20,94,1
1382293619,96,6,6,6,20,20,94,94,1
1382293620,6,6,6,20,20,94,94,94,1
1382293621,6,6,20,20,94,94,94,104,2
1382293622,6,20,20,94,94,94,104,2006,2
1382293623,20,20,94,94,94,104,2006,2006,2
1382293624,20,94,94,94,104,2006,2006,1990,2
1382293625,94,94,94,104,2006,2006,1990,1980,2
1382293626,94,94,104,2006,2006,1990,1980,1980,2
1382293627,94,104,2006,2006,1990,1980,1980,1880,2
1382293628,104,2006,2006,1990,1980,1980,1880,1880,2
1382293629,2006,2006,1990,1980,1980,1880,1880,1880,2
1382293630,2006,1990,1980,1980,1880,1880,1880,1872,2
1382293631,1990,1980,1980,1880,1880,1880,1872,2102,2
1382293632,1980,1980,1880,1880,1880,1872,2102,1968,2
1382293633,1980,1880,1880,1880,1872,2102,1968,1932,2
1382293634,1880,1880,1880,1872,2102,1968,1932,1948,2
1382293635,1880,1880,1872,2102,1968,1932,1948,1948,2
1382293636,1880,1872,2102,1968,1932,1948,1948,1948,2
1382293637,1872,2102,1968,1932,1948,1948,1948,1960,2
1382293638,2102,1968,1932,1948,1948,1948,1960,1972,2
1382293639,1968,1932,1948,1948,1948,1960,1972,1972,2
1382293640,1932,1948,1948,1948,1960,1972,1972,1964,2
1382293641,1948,1948,1948,1960,1972,1972,1964,1964,2
1382293642,1948,1948,1960,1972,1972,1964,1964,1964,2
1382293643,1948,1960,1972,1972,1964,1964,1964,1868,2
1382293644,1960,1972,1972,1964,1964,1964,1868,1868,2
1382293645,1972,1972,1964,1964,1964,1868,1868,1868,2
1382293646,1972,1964,1964,1964,1868,1868,1868,1920,2
1382293647,1964,1964,1964,1868,1868,1868,1920,1936,2
1382293648,1964,1964,1868,1868,1868,1920,1936,1950,2
1382293649,1964,1868,1868,1868,1920,1936,1950,1950,2
1382293650,1868,1868,1868,1920,1936,1950,1950,1964,2
1382293651,1868,1868,1920,1936,1950,1950,1964,1956,2
1382293652,1868,1920,1936,1950,1950,1964,1956,1956,2
1382293653,1920,1936,1950,1950,1964,1956,1956,1956,2
1382293654,1936,1950,1950,1964,1956,1956,1956,1956,2
1382293655,1950,1950,1964,1956,1956,1956,1956,1956,1
1382293656,1950,1964,1956,1956,1956,1956,1956,112,1
1382293657,1964,1956,1956,1956,1956,1956,112,6,1
1382293658,1956,1956,1956,1956,1956,112,6,6,1
1382293659,1956,1956,1956,1956,112,6,6,6,1
1382293660,1956,1956,1956,112,6,6,6,6,1
1382293661,1956,1956,112,6,6,6,6,82,1
1382293662,1956,112,6,6,6,6,82,82,1
1382293663,112,6,6,6,6,82,82,82,1
1382293664,6,6,6,6,82,82,82,82,1
1382293665,6,6,6,82,82,82,82,82,1
1382293666,6,6,82,82,82,82,82,82,1
1382293667,6,82,82,82,82,82,82,96,1
1382293668,82,82,82,82,82,82,96,96,1
1382293669,82,82,82,82,82,96,96,110,1
1382293670,82,82,82,82,96,96,110,110,1
1382293671,82,82,82,96,96,110,110,6,1
1382293672,82,82,96,96,110,110,6,6,1
1382293673,82,96,96,110,110,6,6,6,1
1382293674,96,96,110,110,6,6,6,6,1
1382293675,96,110,110,6,6,6,6,6,1
1382293676,110,110,6,6,6,6,6,94,1
1382293677,110,6,6,6,6,6,94,86,1
1382293678,6,6,6,6,6,94,86,108,1
1382293679,6,6,6,6,94,86,108,102,1
1382293680,6,6,6,94,86,108,102,90,1
1382293681,6,6,94,86,108,102,90,90,1
1382293682,6,94,86,108,102,90,90,98,1
1382293683,94,86,108,102,90,90,98,104,1
1382293684,86,108,102,90,90,98,104,84,1
1382293685,108,102,90,90,98,104,84,8,1
1382293686,102,90,90,98,104,84,8,8,1
1382293687,90,90,98,104,84,8,8,8,1
1382293688,90,98,104,84,8,8,8,8,1
1382293689,98,104,84,8,8,8,8,8,1
1382293690,104,84,8,8,8,8,8,156,1
1382293691,84,8,8,8,8,8,156,112,1
1382293692,8,8,8,8,8,156,112,90,1
1382293693,8,8,8,8,156,112,90,78,1
1382293694,8,8,8,156,112,90,78,78,1
1382293695,8,8,156,112,90,78,78,68,1
1382293696,8,156,112,90,78,78,68,84,1
1382293697,156,112,90,78,78,68,84,98,1
1382293698,112,90,78,78,68,84,98,86,1
1382293699,90,78,78,68,84,98,86,10,1
1382293700,78,78,68,84,98,86,10,10,1
1382293701,78,68,84,98,86,10,10,10,1
1382293702,68,84,98,86,10,10,10,10,1
1382293703,84,98,86,10,10,10,10,10,1
1382293704,98,86,10,10,10,10,10,160,1
1382293705,86,10,10,10,10,10,160,116,1
1382293706,10,10,10,10,10,160,116,116,1
1382293707,10,10,10,10,160,116,116,90,1
1382293708,10,10,10,160,116,116,90,102,1
1382293709,10,10,160,116,116,90,102,92,1
1382293710,10,160,116,116,90,102,92,100,1
1382293711,160,116,116,90,102,92,100,100,1
1382293712,116,116,90,102,92,100,100,100,1
1382293713,116,90,102,92,100,100,100,100,1
1382293714,90,102,92,100,100,100,100,14,1
1382293715,102,92,100,100,100,100,14,6,1
1382293716,92,100,100,100,100,14,6,6,1
1382293717,100,100,100,100,14,6,6,6,1
1382293718,100,100,100,14,6,6,6,6,1
1382293719,100,100,14,6,6,6,6,178,1
1382293720,100,14,6,6,6,6,178,106,1
1382293721,14,6,6,6,6,178,106,106,1
1382293722,6,6,6,6,178,106,106,106,1
1382293723,6,6,6,178,106,106,106,114,1
1382293724,6,6,178,106,106,106,114,98,1
1382293725,6,178,106,106,106,114,98,98,1
1382293726,178,106,106,106,114,98,98,110,1
1382293727,106,106,106,114,98,98,110,110,1
1382293728,106,106,114,98,98,110,110,110,1
1382293729,106,114,98,98,110,110,110,86,1
1382293730,114,98,98,110,110,110,86,6,1
1382293731,98,98,110,110,110,86,6,6,1
1382293732,98,110,110,110,86,6,6,6,1
1382293733,110,110,110,86,6,6,6,6,1
1382293734,110,110,86,6,6,6,6,192,1
1382293735,110,86,6,6,6,6,192,124,1
1382293736,86,6,6,6,6,192,124,124,1
1382293737,6,6,6,6,192,124,124,116,1
1382293738,6,6,6,192,124,124,116,68,1
1382293739,6,6,192,124,124,116,68,112,1
1382293740,6,192,124,124,116,68,112,112,1
1382293741,192,124,124,116,68,112,112,112,1
1382293742,124,124,116,68,112,112,112,106,1
1382293743,124,116,68,112,112,112,106,106,1
1382293744,116,68,112,112,112,106,106,6,1
1382293745,68,112,112,112,106,106,6,6,1
1382293746,112,112,112,106,106,6,6,6,1
1382293747,112,112,106,106,6,6,6,6,1
1382293748,112,106,106,6,6,6,6,202,1
1382293749,106,106,6,6,6,6,202,134,1
1382293750,106,6,6,6,6,202,134,110,1
1382293751,6,6,6,6,202,134,110,110,1
1382293752,6,6,6,202,134,110,110,110,1
1382293753,6,6,202,134,110,110,110,58,1
1382293754,6,202,134,110,110,110,58,102,1
1382293755,202,134,110,110,110,58,102,90,1
1382293756,134,110,110,110,58,102,90,122,1
1382293757,110,110,110,58,102,90,122,90,1
1382293758,110,110,58,102,90,122,90,90,1
1382293759,110,58,102,90,122,90,90,6,1
1382293760,58,102,90,122,90,90,6,6,1
1382293761,102,90,122,90,90,6,6,6,1
1382293762,90,122,90,90,6,6,6,172,1
1382293763,122,90,90,6,6,6,172,172,1
1382293764,90,90,6,6,6,172,172,172,1
1382293765,90,6,6,6,172,172,172,88,1
1382293766,6,6,6,172,172,172,88,88,1
1382293767,6,6,172,172,172,88,88,98,1
1382293768,6,172,172,172,88,88,98,98,1
1382293769,172,172,172,88,88,98,98,98,1
1382293770,172,172,88,88,98,98,98,90,1
1382293771,172,88,88,98,98,98,90,116,1
1382293772,88,88,98,98,98,90,116,116,1
1382293773,88,98,98,98,90,116,116,6,1
1382293774,98,98,98,90,116,116,6,6,1
1382293775,98,98,90,116,116,6,6,6,1
1382293776,98,90,116,116,6,6,6,148,1
1382293777,90,116,116,6,6,6,148,148,1
1382293778,116,116,6,6,6,148,148,132,1
1382293779,116,6,6,6,148,148,132,108,1
1382293780,6,6,6,148,148,132,108,108,1
1382293781,6,6,148,148,132,108,108,74,1
1382293782,6,148,148,132,108,108,74,110,1
1382293783,148,148,132,108,108,74,110,98,1
1382293784,148,132,108,108,74,110,98,106,1
1382293785,132,108,108,74,110,98,106,106,1
1382293786,108,108,74,110,98,106,106,112,1
1382293787,108,74,110,98,106,106,112,6,1
1382293788,74,110,98,106,106,112,6,6,1
1382293789,110,98,106,106,112,6,6,6,1
1382293790,98,106,106,112,6,6,6,186,1
1382293791,106,106,112,6,6,6,186,186,1
1382293792,106,112,6,6,6,186,186,94,1
1382293793,112,6,6,6,186,186,94,66,1
1382293794,6,6,6,186,186,94,66,104,1
1382293795,6,6,186,186,94,66,104,104,1
1382293796,6,186,186,94,66,104,104,104,1
1382293797,186,186,94,66,104,104,104,104,1
1382293798,186,94,66,104,104,104,104,104,1
1382293799,94,66,104,104,104,104,104,104,1
1382293800,66,104,104,104,104,104,104,86,1
1382293801,104,104,104,104,104,104,86,6,1
1382293802,104,104,104,104,104,86,6,6,1
1382293803,104,104,104,104,86,6,6,6,1
1382293804,104,104,104,86,6,6,6,6,1
1382293805,104,104,86,6,6,6,6,6,1
1382293806,104,86,6,6,6,6,6,282,1
1382293807,86,6,6,6,6,6,282,124,1
1382293808,6,6,6,6,6,282,124,98,1
1382293809,6,6,6,6,282,124,98,98,1
1382293810,6,6,6,282,124,98,98,106,1
1382293811,6,6,282,124,98,98,106,94,1
1382293812,6,282,124,98,98,106,94,84,1
1382293813,282,124,98,98,106,94,84,98,1
1382293814,124,98,98,106,94,84,98,106,1
1382293815,98,98,106,94,84,98,106,106,1
1382293816,98,106,94,84,98,106,106,96,1
1382293817,106,94,84,98,106,106,96,6,1
1382293818,94,84,98,106,106,96,6,6,1
1382293819,84,98,106,106,96,6,6,6,1
1382293820,98,106,106,96,6,6,6,172,1
1382293821,106,106,96,6,6,6,172,172,1
1382293822,106,96,6,6,6,172,172,102,1
1382293823,96,6,6,6,172,172,102,92,1
1382293824,6,6,6,172,172,102,92,100,1
1382293825,6,6,172,172,102,92,100,70,1
1382293826,6,172,172,102,92,100,70,94,1
1382293827,172,172,102,92,100,70,94,94,1
1382293828,172,102,92,100,70,94,94,94,1
1382293829,102,92,100,70,94,94,94,100,1
1382293830,92,100,70,94,94,94,100,106,1
1382293831,100,70,94,94,94,100,106,6,1
1382293832,70,94,94,94,100,106,6,6,1
1382293833,94,94,94,100,106,6,6,6,1
1382293834,94,94,100,106,6,6,6,6,1
1382293835,94,100,106,6,6,6,6,200,1
1382293836,100,106,6,6,6,6,200,116,1
1382293837,106,6,6,6,6,200,116,108,1
1382293838,6,6,6,6,200,116,108,98,1
1382293839,6,6,6,200,116,108,98,98,1
1382293840,6,6,200,116,108,98,98,84,1
1382293841,6,200,116,108,98,98,84,84,1
1382293842,200,116,108,98,98,84,84,110,1
1382293843,116,108,98,98,84,84,110,102,1
1382293844,108,98,98,84,84,110,102,102,1
1382293845,98,98,84,84,110,102,102,102,1
1382293846,98,84,84,110,102,102,102,6,1
1382293847,84,84,110,102,102,102,6,6,1
1382293848,84,110,102,102,102,6,6,6,1
1382293849,110,102,102,102,6,6,6,6,1
1382293850,102,102,102,6,6,6,6,82,1
1382293851,102,102,6,6,6,6,82,100,1
1382293852,102,6,6,6,6,82,100,100,1
1382293853,6,6,6,6,82,100,100,86,1
1382293854,6,6,6,82,100,100,86,86,1
1382293855,6,6,82,100,100,86,86,108,1
1382293856,6,82,100,100,86,86,108,92,1
1382293857,82,100,100,86,86,108,92,92,1
1382293858,100,100,86,86,108,92,92,100,1
1382293859,100,86,86,108,92,92,100,6,1
1382293860,86,86,108,92,92,100,6,6,1
1382293861,86,108,92,92,100,6,6,6,1
1382293862,108,92,92,100,6,6,6,6,1
1382293863,92,92,100,6,6,6,6,6,1
1382293864,92,100,6,6,6,6,6,156,1
1382293865,100,6,6,6,6,6,156,112,1
1382293866,6,6,6,6,6,156,112,132,1
1382293867,6,6,6,6,156,112,132,132,1
1382293868,6,6,6,156,112,132,132,72,1
1382293869,6,6,156,112,132,132,72,90,1
1382293870,6,156,112,132,132,72,90,100,1
1382293871,156,112,132,132,72,90,100,92,1
1382293872,112,132,132,72,90,100,92,92,1
1382293873,132,132,72,90,100,92,92,92,1
1382293874,132,72,90,100,92,92,92,8,1
1382293875,72,90,100,92,92,92,8,8,1
1382293876,90,100,92,92,92,8,8,8,1
1382293877,100,92,92,92,8,8,8,8,1
1382293878,92,92,92,8,8,8,8,102,1
1382293879,92,92,8,8,8,8,102,102,1
1382293880,92,8,8,8,8,102,102,96,1
1382293881,8,8,8,8,102,102,96,96,1
1382293882,8,8,8,102,102,96,96,96,1
1382293883,8,8,102,102,96,96,96,104,1
1382293884,8,102,102,96,96,96,104,94,1
1382293885,102,102,96,96,96,104,94,100,1
1382293886,102,96,96,96,104,94,100,100,1
1382293887,96,96,96,104,94,100,100,100,1
1382293888,96,96,104,94,100,100,100,6,1
1382293889,96,104,94,100,100,100,6,6,1
1382293890,104,94,100,100,100,6,6,6,1
1382293891,94,100,100,100,6,6,6,6,1
1382293892,100,100,100,6,6,6,6,6,1
1382293893,100,100,6,6,6,6,6,6,1
1382293894,100,6,6,6,6,6,6,136,1
1382293895,6,6,6,6,6,6,136,108,1
1382293896,6,6,6,6,6,136,108,108,1
1382293897,6,6,6,6,136,108,108,78,1
1382293898,6,6,6,136,108,108,78,78,1
1382293899,6,6,136,108,108,78,78,78,1
1382293900,6,136,108,108,78,78,78,78,1
1382293901,136,108,108,78,78,78,78,78,1
1382293902,108,108,78,78,78,78,78,94,1
1382293903,108,78,78,78,78,78,94,8,1
1382293904,78,78,78,78,78,94,8,8,1
1382293905,78,78,78,78,94,8,8,8,1
1382293906,78,78,78,94,8,8,8,8,1
1382293907,78,78,94,8,8,8,8,8,1
1382293908,78,94,8,8,8,8,8,106,1
1382293909,94,8,8,8,8,8,106,92,1
1382293910,8,8,8,8,8,106,92,92,1
1382293911,8,8,8,8,106,92,92,92,1
1382293912,8,8,8,106,92,92,92,92,1
1382293913,8,8,106,92,92,92,92,116,1
1382293914,8,106,92,92,92,92,116,76,1
1382293915,106,92,92,92,92,116,76,90,1
1382293916,92,92,92,92,116,76,90,98,1
1382293917,92,92,92,116,76,90,98,10,1
1382293918,92,92,116,76,90,98,10,10,1
1382293919,92,116,76,90,98,10,10,10,1
1382293920,116,76,90,98,10,10,10,10,1
1382293921,76,90,98,10,10,10,10,10,1
1382293922,90,98,10,10,10,10,10,164,1
1382293923,98,10,10,10,10,10,164,116,1
1382293924,10,10,10,10,10,164,116,116,1
